timestamp,address,values
2025-11-24T15:55:54.413963,/muse/gyro,"[8.964691162109375, -0.964508056640625, 2.55706787109375]"
2025-11-24T15:55:54.492888,/muse/eeg,"[792.967032967033, 794.981684981685, 1010.1465201465202, 826.4102564102565]"
2025-11-24T15:55:54.538655,/muse/eeg,"[793.7728937728938, 777.6556776556777, 1080.2564102564104, 775.6410256410256]"
2025-11-24T15:55:54.569927,/muse/eegAux,"[nan, nan, 0.0, 0.0]"
2025-11-24T15:55:54.647128,/muse/gyro,"[11.9329833984375, -0.979461669921875, 1.86920166015625]"
2025-11-24T15:55:54.709140,/muse/eeg,"[798.6080586080586, 793.7728937728938, 744.2124542124542, 789.7435897435897]"
2025-11-24T15:55:54.802184,/muse/elements/alpha_absolute,"[0.6350585414100341, 0.5907468849801286, 0.9472492683000144, 1.304641020895898]"
2025-11-24T15:55:54.756327,/muse/eeg,"[808.2783882783883, 779.2673992673992, 1004.5054945054945, 823.5897435897436]"
2025-11-24T15:55:54.928093,/muse/eeg,"[798.6080586080586, 790.5494505494506, 990.4029304029305, 792.5641025641025]"
2025-11-24T15:55:54.849372,/muse/gyro,"[5.18890380859375, -5.443115234375, 0.485992431640625]"
2025-11-24T15:55:54.990311,/muse/eegAux,"[nan, nan, 0.0, 0.0]"
2025-11-24T15:55:55.099481,/muse/eeg,"[688.6080586080586, 839.3040293040293, 959.7802197802198, 638.2417582417582]"
2025-11-24T15:55:55.161089,/muse/eeg,"[699.0842490842491, 873.1501831501831, 713.1868131868132, 651.5384615384615]"
2025-11-24T15:55:55.221870,/muse/gyro,"[10.355377197265625, -0.530853271484375, -8.314208984375]"
2025-11-24T15:55:55.315182,/muse/eeg,"[862.6739926739926, 786.5201465201466, 967.8388278388279, 871.5384615384615]"
2025-11-24T15:55:55.252435,/muse/eegAux,"[nan, nan, 0.0, 0.0]"
2025-11-24T15:55:55.408847,/muse/elements/beta_absolute,"[0.4571725299387398, 0.5277505226028686, 0.9853979264338821, 1.4856109693801616]"
2025-11-24T15:55:55.485559,/muse/eeg,"[786.9230769230769, 763.5531135531136, 610.4395604395604, 802.6373626373627]"
2025-11-24T15:55:55.517017,/muse/elements/beta_absolute,"[0.4497572807464916, 0.5330591565135459, 0.9853979264338821, 1.4946668407486703]"
2025-11-24T15:55:55.609506,/muse/gyro,"[3.072967529296875, -7.05810546875, 3.043060302734375]"
2025-11-24T15:55:55.579065,/muse/eegAux,"[nan, nan, 0.0, 0.0]"
2025-11-24T15:55:55.672629,/muse/eegAux,"[nan, nan, 0.0, 0.0]"
2025-11-24T15:55:55.750303,/muse/eegAux,"[nan, nan, 0.0, 0.0]"
2025-11-24T15:55:55.704017,/muse/eeg,"[775.6410256410256, 759.1208791208792, 745.8241758241759, 781.6849816849817]"
2025-11-24T15:55:55.858062,/muse/elements/alpha_absolute,"[0.587659615873867, 0.1832591266928874, 0.9472492683000144, 0.8157771987362388]"
2025-11-24T15:55:55.918653,/muse/gyro,"[7.29736328125, -3.013153076171875, 6.77398681640625]"
2025-11-24T15:55:55.948573,/muse/eeg,"[793.3699633699634, 802.6373626373627, 1164.871794871795, 781.6849816849817]"
2025-11-24T15:55:55.995093,/muse/elements/beta_absolute,"[0.4481063507847039, 0.5525881113002916, 0.9853979264338821, 1.5771161540608911]"
2025-11-24T15:55:56.042596,/muse/gyro,"[3.028106689453125, -9.248809814453125, -1.831817626953125]"
2025-11-24T15:55:56.089749,/muse/eeg,"[801.025641025641, 790.952380952381, 485.9340659340659, 801.025641025641]"
2025-11-24T15:55:56.120161,/muse/eeg,"[803.040293040293, 809.4871794871796, 574.5787545787546, 811.5018315018315]"
2025-11-24T15:55:56.182465,/muse/elements/gamma_absolute,"[0.4939338974581456, 0.23052699664209894, 0.5136139700309592, 1.5081858163358142]"
2025-11-24T15:55:56.244303,/muse/eeg,"[842.9304029304029, 817.1428571428571, 897.3260073260074, 753.8827838827839]"
2025-11-24T15:55:56.321526,/muse/eeg,"[802.2344322344322, 798.2051282051282, 572.967032967033, 807.8754578754579]"
2025-11-24T15:55:56.384755,/muse/gyro,"[11.484375, -10.0787353515625, -38.5504150390625]"
2025-11-24T15:55:56.493083,/muse/acc,"[0.2403564453125, -0.14447021484375, 1.0609130859375]"
2025-11-24T15:55:56.540032,/muse/acc,"[0.2113037109375, -0.13226318359375, 1.044189453125]"
2025-11-24T15:55:56.586512,/muse/drlref,"[1618168.498168498, 1596410.2564102563]"
2025-11-24T15:55:56.646352,/muse/elements/beta_relative,"[0.08594901094118033, 0.34880149367344865, 0.2615152154619236, 0.2981047805052962]"
2025-11-24T15:55:56.722807,/muse/eeg,"[779.2673992673992, 793.3699633699634, 1025.0549450549452, 786.5201465201466]"
2025-11-24T15:55:56.769725,/muse/drlref,"[1617362.6373626373, 1596410.2564102563]"
2025-11-24T15:55:56.832696,/muse/eeg,"[795.7875457875458, 803.8461538461539, 904.981684981685, 792.1611721611722]"
2025-11-24T15:55:56.847621,/muse/elements/alpha_absolute,"[0.587659615873867, 0.0653684736175886, 0.9472492683000144, 0.8959922294206443]"
2025-11-24T15:55:56.894631,/muse/eegAux,"[nan, nan, 0.0, 0.0]"
2025-11-24T15:55:56.972155,/muse/gyro,"[6.17584228515625, -5.600128173828125, -7.117919921875]"
2025-11-24T15:55:57.078948,/muse/eeg,"[785.7142857142858, 790.1465201465202, 718.021978021978, 809.8901098901099]"
2025-11-24T15:55:57.002279,/muse/eeg,"[807.8754578754579, 772.014652014652, 922.3076923076924, 825.2014652014652]"
2025-11-24T15:55:57.132644,/muse/gyro,"[4.94964599609375, -2.6617431640625, 4.56085205078125]"
2025-11-24T15:55:57.237177,/muse/drlref,"[1617362.6373626373, 1596410.2564102563]"
2025-11-24T15:55:57.299757,/muse/drlref,"[1618168.498168498, 1596410.2564102563]"
2025-11-24T15:55:57.361409,/muse/eeg,"[787.7289377289378, 773.2234432234433, 780.0732600732601, 788.5347985347986]"
2025-11-24T15:55:57.438947,/muse/eeg,"[802.2344322344322, 788.1318681318681, 624.5421245421246, 790.1465201465202]"
2025-11-24T15:55:57.469843,/muse/eegAux,"[nan, nan, 0.0, 0.0]"
2025-11-24T15:55:57.516780,/muse/gyro,"[5.031890869140625, -3.289794921875, 5.33843994140625]"
2025-11-24T15:55:57.578246,/muse/eeg,"[802.6373626373627, 788.5347985347986, 750.2564102564103, 792.967032967033]"
2025-11-24T15:55:57.593672,/muse/drlref,"[1618168.498168498, 1596410.2564102563]"
2025-11-24T15:55:57.656057,/muse/elements/gamma_absolute,"[0.10673789203344322, 0.008156716880854223, 0.5136139700309592, 0.8539438489076187]"
2025-11-24T15:55:57.671956,/muse/elements/alpha_relative,"[0.30190559687618307, 0.23503677820319585, 0.23952359640232274, 0.23577690457767733]"
2025-11-24T15:55:57.734981,/muse/elements/beta_relative,"[0.07452940419148783, 0.09818287758082848, 0.2615152154619236, 0.24264481681722033]"
2025-11-24T15:55:57.796938,/muse/gyro,"[5.106658935546875, -4.149627685546875, 3.626251220703125]"
2025-11-24T15:55:57.828360,/muse/acc,"[0.20367431640625, -0.09735107421875, 0.9866943359375]"
2025-11-24T15:55:57.873887,/muse/acc,"[0.20367431640625, -0.09735107421875, 0.9866943359375]"
2025-11-24T15:55:57.905674,/muse/acc,"[0.20367431640625, -0.09735107421875, 0.9866943359375]"
2025-11-24T15:55:58.029751,/muse/acc,"[0.19482421875, -0.10595703125, 0.973388671875]"
2025-11-24T15:55:57.982593,/muse/eeg,"[801.025641025641, 795.7875457875458, 220.80586080586082, 797.3992673992674]"
